x,y
0.316,0.352
0.262,0.36
0.13,0.354354354
0.168,0.282282282
0.44,0.866666667
0.808,0.712
0.112,0.245333333
0.06,0.256
0.038,0.154666667
0.5,0.493975904
0.17,0.40060241
0.122,0.265060241
0.068,0.253012048
0.246,0.624624625
0.27,0.666666667
0.078,0.174174174
0.338028169,0.382445141
0.258215962,0.586206897
0.48,0.627627628
0.786666667,0.65
0.28,0.672
0.098666667,0.128
0.101333333,0.078
0.288,0.794666667
0.162,0.586666667
0.198,0.753753754
0.274,0.645645646
0.228,0.783783784
0.11,0.606060606
0.146,0.797979798
0.252,0.949494949
0.076,0.424242424
0.108,0.666666667
0.861333333,0.74
0.214,0.656
0.424,0.768
0.28,0.621333333
0.184,0.674666667
0.326,0.837333333
0.184,0.700598802
0.422155689,0.648
0.394,0.608
0.638,0.941333333
0.136,0.624
0.088,0.146666667
0.192,0.754666667
0.504,0.952095808
0.469333333,0.774
0.253333333,0.812
0.090666667,0.312
0.106666667,0.204
0.138666667,0.34
0.244,0.855855856
0.244,0.705705706
0.292,0.897897898
0.206,0.285285285
0.034,0.053333333
0.038,0.109333333
0.048,0.133333333
0.044,0.170666667
0.058,0.133333333
0.552,0.808383234
0.317333333,0.576
0.086,0.304733728
0.813813814,0.82
0.414414414,0.738
0.324,0.994623656
0.128,0.360215054
0.052,0.303303303
0.247685185,0.43125
0.894,0.992
0.622,0.666666667
0.064,0.109333333
0.36,0.773333333
0.366,0.893333333
0.31,0.538
0.496,0.704
0.228,0.337765957
0.432,0.67287234
0.2,0.32712766
0.422,0.777777778
0.586,0.813813814
0.128,0.288
0.198,0.586666667
0.196,0.32
0.272,0.586666667
0.242,0.56
0.19,0.474666667
0.186,0.64
0.04,0.15819209
0.042,0.155367232
0.032,0.124293785
0.036,0.144067797
0.03,0.121468927
0.158,0.27027027
0.15,0.225225225
0.096,0.132132132
0.154,0.18018018
0.256,0.384
0.2,0.512
0.482,0.781333333
0.406,0.928
0.088,0.274666667
0.068,0.274666667
0.056,0.376
0.156,0.565333333
0.748,0.864
0.296,0.272
0.271875,0.449781659
0.098,0.226666667
0.062,0.098666667
0.358433735,0.322
0.269333333,0.418
0.314,0.570666667
0.374,0.56
0.198,0.586666667
0.16,0.477333333
0.174,0.578666667
0.557333333,0.792
0.146,0.393393393
0.934,0.762762763
0.404,0.714666667
0.282,0.466666667
0.89380531,0.998
0.2,0.294117647
0.22,0.368983957
0.314,0.42513369
0.5375,0.782
0.504,0.714
0.074666667,0.188
0.429429429,0.84
0.255255255,0.542
0.216,0.723577236
0.452,0.791086351
0.368,0.799442897
0.296,0.640668524
0.12,0.313218391
0.058666667,0.114
0.048,0.088
0.054,0.228228228
0.056,0.261261261
0.028,0.249249249
0.068,0.261261261
0.058,0.111111111
0.042,0.142348754
0.373333333,0.308
0.197333333,0.27
0.486,0.948795181
0.698,0.647590361
0.546666667,0.508
0.141333333,0.09
0.424,0.621333333
0.195195195,0.298
0.036,0.12012012
0.06,0.153153153
0.044,0.114114114
0.08,0.114114114
0.092,0.087087087
0.054,0.102102102
0.448,0.464
0.404,0.768
0.212,0.576576577
0.554,0.724035608
0.192,0.405333333
0.254,0.76
0.31,0.512
0.946666667,0.996
0.508,0.973333333
0.378,0.810666667
0.182,0.96
0.136,0.29226361
0.162,0.415472779
0.122,0.365558912
0.096,0.15407855
0.126,0.33836858
0.09,0.274924471
0.036,0.114803625
0.386,0.581333333
0.252,0.765333333
0.118,0.144
0.056,0.044
0.28,0.26
0.376,0.378666667
0.384,0.32
0.106,0.208
0.076,0.114666667
0.1,0.146666667
0.09,0.176
0.068,0.149333333
0.038,0.088
0.248,0.554666667
0.058,0.136
0.108,0.157333333
0.158,0.418666667
0.06,0.389333333
0.248,0.552
0.12,0.370666667
0.808,0.992
0.056,0.077333333
0.042,0.058666667
0.04,0.066666667
0.210666667,0.2
0.484,0.632
0.474,0.381333333
0.382,0.349333333
0.22,0.394666667
0.206,0.565333333
0.174,0.365333333
0.2,0.32
0.222,0.637333333
0.348,0.696
0.582,0.770666667
0.885885886,0.834
0.933333333,0.404
0.24,0.584
0.58,0.957333333
0.813333333,0.998
0.316,0.757333333
0.038,0.058666667
0.04,0.053333333
0.184,0.168
0.124,0.136
0.646,0.829333333
0.476,0.84
0.554,0.8
0.34,0.954954955
0.42,0.912
0.22,0.258666667
0.404,0.994666667
0.204,0.592
0.24,0.848
0.186,0.365333333
0.152,0.362666667
0.08,0.333333333
0.036,0.152
0.052,0.208
0.228,0.373333333
0.078,0.312834225
0.084,0.262032086
0.112,0.552
0.112,0.52
0.206,0.282666667
0.076,0.309309309
0.586666667,0.648
0.298666667,0.654
0.428,0.610666667
0.474,0.698666667
0.245833333,0.534675615
0.126,0.386666667
0.330666667,0.438
0.213855422,0.404
0.486,0.544
0.206,0.359281437
0.35,0.701333333
0.036,0.106666667
0.344,0.62
0.2,0.464
0.258,0.848
0.998,0.946107784
0.34,0.629333333
0.46,0.66951567
0.536,0.851851852
0.226,0.402666667
0.192,0.642666667
0.252,0.488
0.086,0.506666667
0.246,0.773333333
0.28,0.736
0.494,0.394666667
0.248,0.754666667
0.186,0.586956522
0.196,0.65
0.122,0.665217391
0.674,0.997005988
0.63,0.405333333
0.032,0.098666667
0.048,0.053333333
0.044,0.136
0.042,0.12
0.116,0.304
0.086,0.248
0.098,0.213333333
0.094,0.224
0.064,0.173333333
0.038,0.130666667
0.044,0.069333333
0.036,0.058666667
0.064,0.16
0.621621622,0.99
0.184,0.242990654
0.056,0.261333333
0.036,0.101333333
0.289583333,0.7
0.07,0.253333333
0.09,0.213333333
0.468,0.87987988
0.483483483,0.552
0.7,0.984
0.537735849,0.452083333
0.858858859,0.796
0.168168168,0.442
0.268,0.394666667
0.182,0.565333333
0.216,0.722666667
0.22,0.642666667
0.096,0.301333333
0.24,0.204
0.221333333,0.304
0.264,0.412
0.885333333,0.756
0.064,0.13
0.252,0.716814159
0.326,0.775811209
0.29,0.669354839
0.326,0.801075269
0.182,0.462365591
0.226,0.674731183
0.228,0.653225806
0.538,0.583333333
0.16,0.244
0.136,0.184
0.122666667,0.162
0.27,0.408
0.408,0.704
0.286,0.493333333
0.408,0.608
0.3,0.514666667
0.566,0.612612613
0.262,0.318318318
0.534,0.987987988
0.238,0.536
0.384,0.941333333
0.324,0.578666667
0.15,0.218666667
0.144,0.346666667
0.42,0.620481928
0.726,0.972891566
0.47,0.993975904
0.32,0.761329305
0.034,0.117333333
0.078,0.205333333
0.804,0.592
0.256,0.365333333
0.088,0.114666667
0.136,0.262048193
0.084,0.138554217
0.2,0.576576577
0.13,0.237237237
0.12,0.570570571
0.144,0.255255255
